identifier1,identifier2,lemma,grouping_x,grouping_y,context_x,context_y,judgment
fic_1827_7169.txt-2470-7,mag_1965_492000.txt-179-10,circle_vb,1,2,", did the wine cup as it circled round the board, fill with its potent yet smiling poison, the ready hand of Sloughter -- and besides, with many a guileful pledge for his health, his happiness, and his fortunes, hollow and empty wishes, which went no further than the formation of the utterance, did the artful conspirators who were around him, ply his courtesy with many a recurring draught, compelling him in pretended friendship, to drain goblet on goblet, until sense reeled under the influence of the liquor he had drank, and scarce a faculty remained over which the powerful grape did not domineer.",to peer anxiously out of the plane window as it circled over town to see if the lights were still shining out onto the sidewalk.,3.0
mag_1966_478596.txt-266-7,fic_1827_7169.txt-2470-7,circle_vb,2,1,"One patrol ear stayed close while I circled among homes in the faculty compound (where the Joneses have the biggest homes), but when I kept going the patrol car did too.",", did the wine cup as it circled round the board, fill with its potent yet smiling poison, the ready hand of Sloughter -- and besides, with many a guileful pledge for his health, his happiness, and his fortunes, hollow and empty wishes, which went no further than the formation of the utterance, did the artful conspirators who were around him, ply his courtesy with many a recurring draught, compelling him in pretended friendship, to drain goblet on goblet, until sense reeled under the influence of the liquor he had drank, and scarce a faculty remained over which the powerful grape did not domineer.",2.0
mag_1996_65462.txt-59-18,fic_1827_7169.txt-2470-7,circle_vb,2,1,"Under the lights that bathed the winner's ring at Nad Al Sheba, as a weary Cigar circled nearby and thousands of Arabs delivered a standing ovation, the crown prince of Dubai and the creator of the cup, His Highness Sheikh Mohammed bin Rashid al-Maktoum, swept across the circle in his flowing white robe and red-and-white headdress and reached out his",", did the wine cup as it circled round the board, fill with its potent yet smiling poison, the ready hand of Sloughter -- and besides, with many a guileful pledge for his health, his happiness, and his fortunes, hollow and empty wishes, which went no further than the formation of the utterance, did the artful conspirators who were around him, ply his courtesy with many a recurring draught, compelling him in pretended friendship, to drain goblet on goblet, until sense reeled under the influence of the liquor he had drank, and scarce a faculty remained over which the powerful grape did not domineer.",3.0
news_1998_653838.txt-0-29,fic_1827_7169.txt-2470-7,circle_vb,2,1,"@@653838 The conference room in the Sheraton New Orleans hotel was quiet, save for the shoo-shoo-shoo deep-breathing sounds coming from the 80 men and women in nametags silently circling the room.",", did the wine cup as it circled round the board, fill with its potent yet smiling poison, the ready hand of Sloughter -- and besides, with many a guileful pledge for his health, his happiness, and his fortunes, hollow and empty wishes, which went no further than the formation of the utterance, did the artful conspirators who were around him, ply his courtesy with many a recurring draught, compelling him in pretended friendship, to drain goblet on goblet, until sense reeled under the influence of the liquor he had drank, and scarce a faculty remained over which the powerful grape did not domineer.",4.0
fic_1827_9759.txt-3987-31,fic_1831_8376.txt-5127-24,circle_vb,1,1,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?","In this Thy house, whose doors we now For social worship first unfold, To Thee the suppliant throng shall bow, While circling years on years are rolled.",4.0
fic_1827_9759.txt-3987-31,fic_1832_8751.txt-60-12,circle_vb,1,1,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",Neri The battle's won; Giordano will return With greener laurels circled round his brow.,2.0
fic_1827_9759.txt-3987-31,fic_1839_7048.txt-223-25,circle_vb,1,1,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?","cloth, with a short jacket of the same, snugly fitting the body; a check shirt with the collar turned down, was circled at the neck by a black silk kerchief, which fell from a slip-knot on his bosom.",2.0
fic_1847_1094.txt-3790-6,fic_1827_9759.txt-3987-31,circle_vb,1,1,"Upon which the ring begins to circle slowly; the dancers moving sideways, with their arms a little drooping.","-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",2.0
fic_1849_7216.txt-7367-8,fic_1827_9759.txt-3987-31,circle_vb,1,1,"Round and round, a gleaming form slow circled in the deepest eddies: -- white, and vaguely Yillah.","-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",2.0
fic_1854_3384.txt-7277-11,fic_1827_9759.txt-3987-31,circle_vb,1,1,But thy bright fame and memory Shall send a chime From circling ages down,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",4.0
fic_1856_9779.txt-4180-3,fic_1827_9759.txt-3987-31,circle_vb,1,1,"The scout then circled about the spot like a hound, enlarging the sweep of his circuit gradually, till he came upon the body of Nat Rhodes. ""","-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",2.0
fic_1827_9759.txt-3987-31,fic_1860_8635.txt-659-6,circle_vb,1,1,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",Oliver Cromwell I try: they circle England!,2.0
fic_1970_782001.txt-1574-2,fic_1827_9759.txt-3987-31,circle_vb,2,1,When Jim circled toward the rattly cattle guard he saw Roger going in at the back door.,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",2.0
fic_1827_9759.txt-3987-31,fic_1974_780115.txt-552-5,circle_vb,1,2,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?","The white soldiers could be circling Monitor Butte, going around to Paiute Farms, or they could be taking the trail east around No Man's Mesa, and traveling towards Nakai Canyon, where the clan was.",2.0
fic_1827_9759.txt-3987-31,fic_1978_10643.txt-582-15,circle_vb,1,2,"-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?","The plane dipped and did a slow, graceful tilt to the left as it circled the city and then dropped down, white ceiling to blue ceiling, then to sunlit air with the cement gray runways and scattered green patches that formed the carpet earth.",2.0
fic_1986_782032.txt-2692-37,fic_1827_9759.txt-3987-31,circle_vb,2,1,"The captain thought of the battles he had studied at the naval academy early in World War II, when the Japanese fleet had had air superiority, or when the Germans had used long-range Condors to circle convoys, radioing their","-- Let me, while the sun lingers, still pour out my soul on this paper -- Let me indulge a pleasing, dreadful thought -- Shall I, ere circling time bring back this hour, become thy -- And shall my heart, after its dreadful languors, its excruciating agonies, know once more, a rapturous emotion?",2.0
